transaction_date,trade_date,ticker,company_name,owner_name,Title,transaction_type,last_price,Qty,shares_held,Owned,Value,stock_value,30_days_later
2022-09-16 16:22:55,2022-09-15,MATX,"Matson, Inc.",Rolfe Rusty K,EVP,S - Sale,70.1,"-5,000","20,499",-20%,"-$350,508",69.7699966430664,69.4800033569336
2022-09-30 16:17:16,2022-09-30,OXM,Oxford Industries Inc,Chubb Thomas Caldecot III,"CEO, Pres",S - Sale,90.04,"-3,000","115,808",-3%,"-$270,105",89.77999877929688,100.44999694824219
2022-09-07 17:13:08,2022-09-02,SQ,"Block, Inc.",Whiteley Sivan,"Chief Legal Ofcr., Corp. Sec.",S - Sale,67.78,-105,"112,265",0%,"-$7,117",66.33000183105469,54.9900016784668
2022-09-02 19:30:13,2022-08-31,MRNA,"Moderna, Inc.",Afeyan Noubar,Dir,S - Sale,136.95,"-10,000","15,323,952",0%,"-$1,369,500",132.27000427246094,118.06999969482422
2022-09-07 16:03:15,2022-09-07,PANW,Palo Alto Networks Inc,Klarich Lee,"EVP, Chief Product Officer",S - Sale,530.54,"-3,866","232,158",-2%,"-$2,051,068",180.0,174.75
2022-09-23 16:01:54,2022-09-22,MEDP,"Medpace Holdings, Inc.",Troendle August J.,"CEO, 10%",P - Purchase,154.59,"+57,426","7,289,662",+1%,"+$8,877,485",154.8300018310547,157.13999938964844
2022-09-06 16:30:18,2022-09-01,ABNB,"Airbnb, Inc.",Balogh Aristotle N,CTO,S - Sale,111.1,"-2,500","243,481",-1%,"-$277,750",113.4000015258789,105.04000091552734
2022-09-06 14:04:44,2022-03-10,AVAV,Aerovironment Inc,Brown Melissa Ann,"VP, Gen. Counsel, Corp. Sec.",S - Sale,75.77,"-1,200","11,469",-9%,"-$90,924",77.55000305175781,103.08999633789062
2022-09-21 14:05:04,2022-09-20,SJW,Sjw Group,Guardino Carl,Dir,S - Sale,64.32,"-1,175","2,729",-30%,"-$75,576",63.77000045776367,63.560001373291016
2022-09-12 16:56:10,2022-09-09,QLYS,"Qualys, Inc.",Peters Allan,Chief Revenue Officer,S - Sale,155.95,-553,"23,506",-2%,"-$86,241",159.85000610351562,137.58999633789062
2022-09-27 19:56:19,2022-09-26,PSMT,Pricesmart Inc,Price Robert E,"Dir, 10%",S - Sale,58.49,"-20,000","1,846,122",-1%,"-$1,169,869",58.779998779296875,63.060001373291016
2022-09-07 16:55:32,2022-09-02,DDOG,"Datadog, Inc.",Obstler David M,CFO,S - Sale,98.18,"-9,362","200,448",-4%,"-$919,161",96.94000244140625,88.77999877929688
2022-09-01 18:14:48,2022-08-31,NXRT,"Nexpoint Residential Trust, Inc.",Laffer Arthur B,Dir,P - Purchase,52.92,"+4,701","46,446",+11%,"+$248,777",52.81999969482422,44.83000183105469
2022-09-14 17:02:02,2022-09-12,NSP,"Insperity, Inc.",Rawson Richard G,Dir,S - Sale,113.25,"-1,567","272,939",-1%,"-$177,463",112.26000213623047,107.4000015258789
2022-09-23 21:30:12,2022-09-21,AN,"Autonation, Inc.",Lampert Edward S,10%,S - Sale,105.88,"-69,496","14,170,460",0%,"-$7,358,445",107.54000091552734,95.5999984741211
2022-09-20 18:14:45,2022-09-20,DHI,Horton D R Inc /de/,Buchanan Michael R,Dir,S - Sale,71.5,"-2,167","13,681",-14%,"-$154,941",71.93000030517578,67.79000091552734
2022-09-09 20:04:26,2022-09-09,MOH,"Molina Healthcare, Inc.",Romney Ronna,Dir,S - Sale,354.29,-150,"16,501",-1%,"-$53,144",348.2300109863281,348.760009765625
2022-09-01 18:03:28,2022-08-31,SGEN,Seagen Inc.,Liu Jean I,GC,S - Sale,154.42,"-3,648","84,390",-4%,"-$563,304",154.2899932861328,135.6999969482422
2022-09-19 10:35:33,2022-09-16,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1773.1,+13,"368,988",0%,"+$23,050",1773.0999755859375,2004.739990234375
2022-09-07 16:46:36,2022-08-31,ED,Consolidated Edison Inc,Hoglund Robert N,"SVP, CFO",P - Purchase,97.74,+24,"43,721",0%,"+$2,315",97.73999786376953,87.66000366210938
2022-09-19 20:05:14,2022-09-15,WDAY,"Workday, Inc.",Robinson Douglas A.,Co-Pres,S - Sale,158.32,-221,"134,673",0%,"-$34,988",154.3300018310547,139.58999633789062
2022-09-20 17:43:32,2022-09-19,ADBE,Adobe Inc.,Garfield Mark S.,"SVP, CAO, Corp. Controller",S - Sale,294.54,-132,"2,596",-5%,"-$38,879",296.05999755859375,292.9800109863281
2022-09-16 16:30:24,2022-09-15,BKNG,Booking Holdings Inc.,Vojvodich Radakovich Lynn M,Dir,S - Sale,1955.62,-40,992,-4%,"-$78,225",1956.77001953125,1670.489990234375
2022-09-08 17:13:40,2022-09-06,FIVN,"Five9, Inc.",Trollope Rowan M,CEO,S - Sale,90.39,"-6,183","161,767",-4%,"-$558,885",88.75,80.26000213623047
2022-09-06 16:05:35,2022-09-01,EVA,Enviva Inc.,Kravtsova Yana,"EVP,Int.Mkt Dev., Pub. Aff.",S - Sale,69.11,-476,"90,979",-1%,"-$32,896",68.55000305175781,60.060001373291016
2022-09-13 16:10:19,2022-09-09,PTC,Ptc Inc.,Moret Blake D.,Dir,S - Sale,120.18,"-311,333","8,892,541",-3%,"-$37,415,744",119.97000122070312,110.16999816894531
2022-09-12 21:29:23,2022-09-08,CRWD,"Crowdstrike Holdings, Inc.",Sullivan Godfrey,Dir,S - Sale,175.01,"-10,000","193,887",-5%,"-$1,750,071",179.875,171.8800048828125
2022-09-27 20:49:17,2022-09-26,AXON,"Axon Enterprise, Inc.",Kunins Jeffrey C,CHIEF PRODUCT OFFICER,S - Sale,112.33,"-3,200","199,561",-2%,"-$359,459",110.6500015258789,137.1199951171875
2022-09-22 17:05:36,2022-09-20,COIN,"Coinbase Global, Inc.",Lutke Tobias,Dir,P - Purchase,68.19,"+5,291","60,396",+10%,"+$360,793",67.94000244140625,63.189998626708984
2022-09-14 19:31:54,2022-09-12,NVEE,"Nv5 Global, Inc.",Hockman Alexander A.,"Pres, COO",S - Sale,140.03,"-10,000","78,674",-11%,"-$1,400,273",141.52000427246094,126.79000091552734
2022-09-27 10:43:07,2022-09-26,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1626.85,+12,"369,063",0%,"+$19,522",1626.8499755859375,2066.919921875
2022-09-16 17:05:41,2022-09-15,IBM,International Business Machines Corp,Farr David N,Dir,P - Purchase,125.0,"+1,000","8,508",+13%,"+$125,000",125.48999786376953,120.04000091552734
2022-09-06 18:57:20,2022-09-01,CCOI,"Cogent Communications Holdings, Inc.",Bubeck James,Chief Revenue Officer,S - Sale,53.51,"-1,920","36,182",-5%,"-$102,732",54.189998626708984,52.15999984741211
2022-09-23 16:33:49,2022-09-21,BBY,Best Buy Co Inc,Peterson Allison,Chief Customer Officer,S - Sale,71.58,-126,"39,066",0%,"-$9,019",69.9800033569336,62.849998474121094
2022-09-20 20:25:56,2022-09-19,WYNN,Wynn Resorts Ltd,Mulroy Patricia,Dir,S - Sale,66.14,"-2,000","9,863",-17%,"-$132,274",65.88999938964844,56.59000015258789
2022-09-02 16:58:55,2022-09-01,H,Hyatt Hotels Corp,Rocca Michael A,Dir,S - Sale,87.55,"-3,000","19,428",-13%,"-$262,650",88.33999633789062,80.95999908447266
2022-09-08 17:24:04,2022-09-06,CDNS,Cadence Design Systems Inc,Cunningham Paul,SVP,S - Sale,168.39,-250,"94,189",0%,"-$42,098",167.82000732421875,169.6999969482422
2022-09-06 16:03:32,2022-09-02,PTC,Ptc Inc.,Moret Blake D.,Dir,S - Sale,116.05,"-125,000","9,434,698",-1%,"-$14,505,678",115.05000305175781,104.5999984741211
2022-09-13 12:01:26,2022-09-09,INTU,Intuit Inc,Clatterbuck Michelle M,"EVP, CFO",S - Sale,450.0,"-6,768","1,350",-83%,"-$3,045,600",450.0299987792969,392.9599914550781
2022-09-13 14:11:47,2022-09-12,NXST,"Nexstar Media Group, Inc.",Ryder Elizabeth,"Special Counsel, Secretary",S - Sale,200.0,"-2,704","9,133",-23%,"-$540,801",198.4600067138672,171.08999633789062
2022-09-27 16:14:44,2022-06-01,CMG,Chipotle Mexican Grill Inc,Theodoredis Roger E,"GC, GC",S - Sale,1402.57,"-2,318","1,545",-60%,"-$3,251,155",1374.719970703125,1307.260009765625
2022-09-30 16:30:17,2022-09-28,UTHR,United Therapeutics Corp,Mesa Nilda,Dir,S - Sale,209.87,"-1,250","6,470",-16%,"-$262,335",211.0800018310547,225.80999755859375
2022-09-07 16:44:37,2022-08-31,ED,Consolidated Edison Inc,Cawley Timothy,"COB, Pres, CEO",P - Purchase,97.74,+24,"18,438",0%,"+$2,316",97.73999786376953,87.66000366210938
2022-09-09 17:02:52,2022-09-07,ALGT,Allegiant Travel Co,Wilson Robert Paul III,"EVP, CIO",S - Sale,96.73,-446,"23,961",-2%,"-$43,140",96.98999786376953,73.6500015258789
2022-09-19 16:17:15,2022-09-19,KAI,Kadant Inc,Albertine John M,Dir,S - Sale,170.0,"-1,200","6,813",-15%,"-$204,000",173.02999877929688,168.64999389648438
2022-09-12 11:41:32,2022-09-09,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1822.8,+16,"368,923",0%,"+$29,165",1822.800048828125,1981.3900146484375
2022-09-08 17:19:49,2022-09-06,FIVN,"Five9, Inc.",Mansharamani Leena,"SVP, Chief Accounting Officer",S - Sale,90.74,-820,"15,037",-5%,"-$74,411",88.75,80.26000213623047
2022-09-15 18:10:08,2022-09-13,XMTR,"Xometry, Inc.",Mayerhofer Kathy,Chief Sales Officer,S - Sale,60.0,"-5,000","32,723",-13%,"-$300,000",58.900001525878906,57.2599983215332
2022-09-08 16:11:22,2022-09-06,MEDP,"Medpace Holdings, Inc.","Medpace Investors, LLC",10%,P - Purchase,149.16,"+113,114","5,717,543",+2%,"+$16,871,519",145.1300048828125,167.39999389648438
2022-09-07 16:30:31,2022-09-07,QRVO,"Qorvo, Inc.",Gardner Jeffery R,Dir,S - Sale,89.16,"-1,500","29,360",-5%,"-$133,740",90.05999755859375,85.45999908447266
2022-09-06 13:35:27,2022-09-02,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,230.7,"-2,213","16,959,925",0%,"-$510,534",225.58999633789062,212.32000732421875
2022-09-23 17:18:38,2022-09-22,WMT,Walmart Inc.,McMillon C Douglas,"Pres, CEO",S - Sale,134.05,"-9,708","1,841,198",-1%,"-$1,301,309",133.38999938964844,136.8000030517578
2022-09-02 16:49:42,2022-08-31,BYD,Boyd Gaming Corp,Spadafor Christine J.,Dir,S - Sale,54.59,"-8,364","4,947",-63%,"-$456,595",54.43000030517578,47.97999954223633
2022-09-01 18:12:15,2022-08-30,META,"Meta Platforms, Inc.",Newstead Jennifer,GC,S - Sale,160.24,-342,"23,322",-1%,"-$54,802",157.16000366210938,141.61000061035156
2022-09-12 19:26:34,2022-09-09,WSM,Williams Sonoma Inc,Alber Laura,"Pres, CEO",S - Sale,150.43,"-20,000","538,968",-4%,"-$3,008,582",150.33999633789062,118.44999694824219
2022-09-30 17:47:48,2022-09-30,MATX,"Matson, Inc.",Kinney Richard S,SVP,S - Sale,61.78,-375,"8,600",-4%,"-$23,168",61.52000045776367,72.63999938964844
2022-09-02 17:04:57,2022-08-31,DY,Dycom Industries Inc,Deferrari H Andrew,"SVP, CFO",S - Sale,111.97,"-27,007","153,080",-15%,"-$3,023,827",112.12000274658203,97.0999984741211
2022-09-20 17:22:03,2022-09-19,JBT,John Bean Technologies Corp,Devine Caroline Maury,Dir,S - Sale,89.78,-300,"47,049",-1%,"-$26,934",92.6500015258789,97.1500015258789
2022-09-01 11:01:41,2022-08-31,SEE,Sealed Air Corp/de,Chammas Emile Z.,"SVP, COO",P - Purchase,54.08,"+1,000","213,299",0%,"+$54,079",53.810001373291016,44.43000030517578
2022-09-13 12:51:06,2018-09-09,PNW,Pinnacle West Capital Corp,Munro Kathryn L,Dir,S - Sale,76.99,"-2,468","16,180",-13%,"-$190,011",69.94561004638672,72.322265625
2022-09-21 16:42:24,2022-09-19,HAE,Haemonetics Corp,Miller Laurie A.,"SVP, HR",S - Sale,76.25,-212,"12,697",-2%,"-$16,165",78.23999786376953,79.62999725341797
2022-09-06 14:32:03,2022-09-01,MGPI,Mgp Ingredients Inc,Mingus Lori L.S.,Dir,S - Sale,107.53,-93,"533,983",0%,"-$10,000",0.0,0.0
2022-09-06 11:33:53,2022-09-02,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1888.01,+22,"368,844",0%,"+$41,536",0.0,0.0
2022-09-07 16:27:43,2022-09-06,NVCR,Novocure Ltd,Leonard Frank X,Chief Development Officer,S - Sale,78.57,"-1,384","86,013",-2%,"-$108,741",0.0,0.0
2022-09-14 19:47:27,2022-09-12,TSLA,"Tesla, Inc.",Kirkhorn Zachary,CFO,S - Sale,300.59,"-3,750","192,777",-2%,"-$1,127,213",0.0,0.0
2022-09-06 16:46:27,2022-09-01,PDCE,"Pdc Energy, Inc.",Brookman Barton R Jr,"Pres, CEO",S - Sale,65.89,"-2,000","384,201",-1%,"-$131,778",0.0,0.0
2022-09-22 16:21:14,2022-09-21,NDAQ,"Nasdaq, Inc.",Skule Jeremy,EVP,S - Sale,59.8,"-2,100","58,581",-3%,"-$125,580",0.0,0.0
2022-09-22 19:02:48,2022-09-20,WTM,White Mountains Insurance Group Ltd,Carlson Peter M,Dir,S - Sale,1400.0,-200,788,-20%,"-$280,000",0.0,0.0
2022-09-13 19:13:20,2022-09-12,DECK,Deckers Outdoor Corp,Powers David,"Pres,amp; CEO",S - Sale,349.5,"-2,925","100,972",-3%,"-$1,022,288",0.0,0.0
2022-09-15 18:07:39,2022-09-13,XMTR,"Xometry, Inc.",Goguen Peter,COO,S - Sale,60.0,"-4,000","112,252",-3%,"-$240,000",0.0,0.0
2022-09-07 20:41:18,2022-09-06,CEIX,Consol Energy Inc.,Wiegand Martha A,"GC, Secretary",S - Sale,75.0,"-8,500","53,009",-14%,"-$637,500",0.0,0.0
2022-09-13 10:42:52,2022-09-12,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1827.16,+13,"368,936",0%,"+$23,753",0.0,0.0
2022-09-13 16:15:11,2022-09-12,FIX,Comfort Systems USA Inc,Skidmore Constance Ellen,Dir,S - Sale,103.39,"-3,000","30,722",-9%,"-$310,179",0.0,0.0
2022-09-08 19:03:21,2022-09-07,EXPE,"Expedia Group, Inc.",Dolgen Jonathan L,Director Emeritus,S - Sale,101.55,"-1,000","38,012",-3%,"-$101,554",0.0,0.0
2022-09-08 14:57:45,2022-09-06,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,231.59,"-17,241","16,942,684",0%,"-$3,992,753",0.0,0.0
2022-09-06 17:23:07,2022-09-02,ADP,Automatic Data Processing Inc,Bonarti Michael A,Corporate VP,S - Sale,245.9,"-3,623","67,044",-5%,"-$890,896",0.0,0.0
2022-09-15 16:30:09,2022-09-13,ABNB,"Airbnb, Inc.",Gebbia Joseph,"Dir, 10%",S - Sale,121.87,"-250,000","1,877,151",-12%,"-$30,466,912",0.0,0.0
2022-09-08 11:03:24,2022-09-07,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1834.49,+21,"368,887",0%,"+$38,524",0.0,0.0
2022-09-26 16:19:35,2022-09-22,NVCR,Novocure Ltd,Leonard Frank X,"Pres, CNS Cancers US",S - Sale,77.0,"-6,754","63,888",-10%,"-$520,058",0.0,0.0
2022-09-16 19:25:14,2022-09-16,ZS,"Zscaler, Inc.",Sinha Amit,Pres,S - Sale,167.97,"-18,974","721,474",-3%,"-$3,187,108",0.0,0.0
2022-09-14 17:00:25,2022-09-12,KALU,Kaiser Aluminum Corp,West Neal E,"EVP, CFO",S - Sale,78.32,-400,"22,189",-2%,"-$31,328",0.0,0.0
2022-09-02 18:57:07,2022-09-01,NSC,Norfolk Southern Corp,Shaw Alan H.,"Pres, CEO",S - Sale,241.28,"-2,000","33,965",-6%,"-$482,560",0.0,0.0
2022-09-21 16:45:36,2022-09-19,XPEL,"Xpel, Inc.",Pape Ryan,"Pres, CEO",S - Sale,63.26,"-8,000","1,161,389",-1%,"-$506,051",0.0,0.0
2022-09-06 17:16:39,2022-09-02,NVCR,Novocure Ltd,Burke William Patrick,CHRO,S - Sale,79.04,-718,"55,486",-1%,"-$56,749",0.0,0.0
2022-09-07 18:48:29,2022-09-02,PLMR,"Palomar Holdings, Inc.",Uchida T Christopher,CFO,S - Sale,86.5,"-2,000","21,621",-8%,"-$173,000",0.0,0.0
2022-09-15 20:03:53,2022-09-13,AXNX,"Axonics, Inc.",Dearen Danny L.,See Remarks,S - Sale,75.6,-656,"7,500",-8%,"-$49,594",0.0,0.0
2022-09-30 12:31:14,2022-09-28,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,214.57,"-10,197","16,876,191",0%,"-$2,187,929",0.0,0.0
2022-09-28 16:05:10,2022-09-27,OGS,"One Gas, Inc.",Rodriguez Eduardo A,Dir,S - Sale,76.58,-800,"10,019",-7%,"-$61,264",0.0,0.0
2022-09-09 16:38:44,2022-09-07,CBOE,"Cboe Global Markets, Inc.",Clay Catherine R,"EVP, Data, Access Solutions",S - Sale,124.28,"-1,182","3,470",-25%,"-$146,899",0.0,0.0
2022-09-09 20:06:35,2022-09-07,AXNX,"Axonics, Inc.",Noblett Karen,Chief Medical Officer,S - Sale,71.53,"-10,454","31,599",-25%,"-$747,794",0.0,0.0
2022-09-16 17:00:42,2022-09-16,CACI,Caci International Inc /de/,Johnson Gregory G,Dir,S - Sale,276.85,-300,"5,790",-5%,"-$83,055",0.0,0.0
2022-09-16 16:30:28,2022-09-15,BKNG,Booking Holdings Inc.,Fogel Glenn D,"CEO, Pres",S - Sale,2002.18,-200,"47,365",0%,"-$400,436",0.0,0.0
2022-09-14 16:16:42,2022-09-12,MEDP,"Medpace Holdings, Inc.",Troendle August J.,"CEO, 10%",P - Purchase,162.35,"+125,031","6,762,331",+2%,"+$20,298,778",0.0,0.0
2022-09-27 17:31:42,2022-09-26,BAH,Booz Allen Hamilton Holding Corp,Barnes Melody C,Dir,S - Sale,92.94,"-1,806","16,792",-10%,"-$167,850",0.0,0.0
2022-09-16 16:27:09,2022-09-15,QCOM,Qualcomm Inc/de,Cathey James J,Chief Commercial Officer,S - Sale,126.51,"-2,084",917,-69%,"-$263,647",0.0,0.0
2022-09-21 16:47:17,2022-09-01,,Cardinal Ethanol LLC,Baker Robert Nathan,"Dir, 10%",P - Purchase,12000.0,+9,"1,860",0%,"+$108,000",0.0,0.0
2022-09-13 17:02:52,2022-09-12,CIVI,"Civitas Resources, Inc.",Counts Travis L,"GC, Sec.",P - Purchase,65.94,"+3,556","22,699",+19%,"+$234,471",0.0,0.0
2022-09-12 19:28:50,2022-09-09,NARI,"Inari Medical, Inc.",Hoffman William,"Pres, CEO",S - Sale,77.01,"-13,692","348,901",-4%,"-$1,054,475",0.0,0.0
2022-09-01 13:01:12,2022-08-30,MGEE,Mge Energy Inc,Berbee James G,Dir,P - Purchase,78.9,+361,"6,331",+6%,"+$28,482",0.0,0.0
2022-09-07 16:56:25,2022-09-02,DDOG,"Datadog, Inc.",Walters Sean Michael,Chief Revenue Officer,S - Sale,98.18,"-2,661","151,986",-2%,"-$261,257",0.0,0.0
2022-09-09 17:14:19,2022-09-09,PI,Impinj Inc,Sessler Gregory,Dir,S - Sale,92.16,-670,"26,907",-2%,"-$61,745",0.0,0.0
2022-09-09 15:05:18,2022-09-08,A,"Agilent Technologies, Inc.",McDonnell Padraig,SVP,S - Sale,134.33,"-2,506","15,320",-14%,"-$336,641",0.0,0.0
2022-09-06 16:19:15,2022-09-01,NVCR,Novocure Ltd,Leonard Frank X,Chief Development Officer,S - Sale,77.5,"-14,796","87,397",-14%,"-$1,146,634",0.0,0.0
2022-09-12 08:08:01,2022-09-08,RJF,Raymond James Financial Inc,Bunn James E,"Pres-GlobEq, Inv Banking-RJA",S - Sale,106.75,"-4,000","22,932",-15%,"-$427,004",0.0,0.0
2022-09-23 20:57:44,2022-09-21,CDNS,Cadence Design Systems Inc,Tan Lip Bu,Executive Chair,S - Sale,168.76,"-40,000","1,732,925",-2%,"-$6,750,246",0.0,0.0
2022-09-27 16:05:23,2022-09-26,OXM,Oxford Industries Inc,Lanier Stephen S,Dir,S - Sale,88.52,"-4,500","119,056",-4%,"-$398,357",0.0,0.0
2022-09-22 11:45:17,2022-09-15,NEN,New England Realty Associates Limited Partnership,Brown Jameson Pruitt,"TREASURER, 10%",P - Purchase,79.21,"+2,500","517,849",0%,"+$198,025",0.0,0.0
2022-09-06 16:15:20,2022-09-01,ASH,Ashland Inc.,Sandler Ricky C,See Remarks,P - Purchase,100.2,"+224,156","8,168,418",+3%,"+$22,460,431",0.0,0.0
2022-09-13 10:49:53,2022-09-13,SSB,Southstate Corp,Brooks Renee R,COO,S - Sale,82.35,"-4,000","28,543",-12%,"-$329,400",0.0,0.0
2022-09-16 16:04:50,2022-09-14,APTV,Aptiv Plc,Clark Kevin P,"COB, CEO",S - Sale,97.9,"-13,330","867,203",-2%,"-$1,304,973",0.0,0.0
2022-09-20 10:51:38,2022-09-19,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1816.38,+13,"369,001",0%,"+$23,613",0.0,0.0
2022-09-09 16:53:26,2022-09-07,WMS,"Advanced Drainage Systems, Inc.",Jones Ross M,Dir,S - Sale,136.59,"-754,720","3,481,794",-18%,"-$103,084,395",0.0,0.0
2022-09-01 17:00:24,2022-08-31,CWST,Casella Waste Systems Inc,Drohan Kevin,"VP, CHIEF ACCOUNTING OFFICER",S - Sale,82.25,-212,"2,355",-8%,"-$17,437",0.0,0.0
2022-09-12 17:30:21,2022-09-09,MIDD,Middleby Corp,Palisi Chapin Sarah,Dir,S - Sale,148.0,-225,"7,235",-3%,"-$33,300",0.0,0.0
2022-09-19 16:33:16,2022-09-15,PDCE,"Pdc Energy, Inc.",Peterson Lynn A,Dir,S - Sale,65.86,"-7,000","275,167",-2%,"-$461,046",0.0,0.0
2022-09-21 09:56:59,2022-09-20,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1818.5,+13,"369,014",0%,"+$23,641",0.0,0.0
2022-09-16 12:22:29,2022-09-15,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1767.14,+13,"368,975",0%,"+$22,973",0.0,0.0
2022-09-28 11:05:35,2022-09-26,IRTC,"Irhythm Technologies, Inc.",Wilson Daniel G.,"EVP, Strategy Corp Dev Inv Rel",S - Sale,122.57,"-3,000","34,562",-8%,"-$367,716",0.0,0.0
2022-09-13 16:53:04,2022-09-09,ESTC,Elastic N.V.,Herzog Carolyn,GC,S - Sale,88.55,"-1,322","59,161",-2%,"-$117,065",0.0,0.0
2022-09-16 16:24:14,2022-09-14,IPGP,Ipg Photonics Corp,Valentin Gapontsev Trust I,10%,S - Sale,87.72,"-5,000","7,404,599",0%,"-$438,592",0.0,0.0
2022-09-09 10:21:48,2022-09-07,GRMN,Garmin Ltd,Pemble Clifton A,"Pres, CEO",S - Sale,90.0,"-9,550","136,205",-7%,"-$859,500",0.0,0.0
2022-09-30 10:34:51,2022-09-28,A,"Agilent Technologies, Inc.",McDonnell Padraig,SVP,S - Sale,122.89,"-2,103","13,217",-14%,"-$258,438",0.0,0.0
2022-09-14 10:51:31,2022-09-12,USPH,U S Physical Therapy Inc /nv,Chapman Harry S,Dir,S - Sale,80.5,"-5,000","22,500",-18%,"-$402,500",0.0,0.0
2022-09-12 16:15:10,2022-09-08,MEDP,"Medpace Holdings, Inc.",Troendle August J.,"CEO, 10%",P - Purchase,160.99,"+113,114","6,637,300",+2%,"+$18,210,223",0.0,0.0
2022-09-19 18:16:26,2022-09-15,APPF,Appfolio Inc,Bliss Timothy K,Dir,S - Sale,100.25,"-13,072",0,-100%,"-$1,310,397",0.0,0.0
2022-09-28 16:40:20,2022-09-26,COUP,Coupa Software Inc,Tiscornia Anthony D,CFO,S - Sale,62.85,"-3,835","4,039",-49%,"-$241,037",0.0,0.0
2022-09-16 19:49:16,2022-09-15,LGND,Ligand Pharmaceuticals Inc,Higgins John L,CEO,S - Sale,89.61,"-5,000","364,180",-1%,"-$448,050",0.0,0.0
2022-09-09 12:35:17,2022-09-08,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1807.39,+20,"368,907",0%,"+$36,148",0.0,0.0
2022-09-07 13:25:08,2022-09-06,PVH,Pvh Corp. /de/,Hagman Martijn,"CEO TH Global, PVH Europe",P - Purchase,53.93,"+1,856","51,422",+4%,"+$100,094",0.0,0.0
2022-09-15 19:32:51,2022-09-13,WMS,"Advanced Drainage Systems, Inc.",Seetharam Anil,Dir,S - Sale,136.04,"-142,044","3,301,972",-4%,"-$19,324,087",0.0,0.0
2022-09-12 17:59:05,2022-09-12,K,Kellogg Co,Kellogg W K Foundation Trust,10%,S - Sale,72.49,"-100,000","56,631,838",0%,"-$7,248,740",0.0,0.0
2022-09-14 13:24:38,2022-09-12,ITRI,"Itron, Inc.",Marcolini John F.,"SVP, Networked Solutions",S - Sale,50.73,-170,"8,328",-2%,"-$8,624",0.0,0.0
2022-09-13 17:02:56,2022-09-09,ANET,"Arista Networks, Inc.",Giancarlo Charles H,Dir,S - Sale,125.08,"-2,000","147,989",-1%,"-$250,161",0.0,0.0
2022-09-20 18:13:30,2022-09-19,NOW,"Servicenow, Inc.",Elmer Russell S,GC,S - Sale,422.8,"-2,666","6,627",-29%,"-$1,127,185",0.0,0.0
2022-09-06 16:22:06,2022-09-01,LLY,Eli Lilly & Co,Zakrowski Donald A,Chief Accounting Officer,S - Sale,301.0,"-1,000","6,967",-13%,"-$301,000",0.0,0.0
2022-09-26 13:22:23,2022-09-22,SJW,Sjw Group,Lynch James Patrick,Chief Accounting Officer,S - Sale,62.35,-533,"27,381",-2%,"-$33,233",0.0,0.0
2022-09-14 16:30:11,2022-09-12,ABNB,"Airbnb, Inc.",Stephenson Dave,CFO,S - Sale,125.0,"-15,969","174,148",-8%,"-$1,996,125",0.0,0.0
2022-09-29 16:51:59,2022-09-27,COIN,"Coinbase Global, Inc.",Lutke Tobias,Dir,P - Purchase,65.29,"+5,941","66,337",+10%,"+$387,888",0.0,0.0
2022-09-06 18:01:35,2022-09-02,MSFT,Microsoft Corp,Hood Amy,"EVP, CFO",S - Sale,259.47,"-75,351","445,859",-14%,"-$19,551,087",0.0,0.0
2022-09-06 17:15:37,2022-09-02,NVCR,Novocure Ltd,Cordova Ashley,CFO,S - Sale,79.04,-885,"72,376",-1%,"-$69,948",0.0,0.0
2022-09-12 16:32:53,2022-09-09,NVCR,Novocure Ltd,Leonard Frank X,Chief Development Officer,S - Sale,88.0,"-1,863","84,150",-2%,"-$163,944",0.0,0.0
