transaction_date,trade_date,ticker,company_name,owner_name,Title,transaction_type,last_price,Qty,shares_held,Owned,Value,stock_value,30_days_later
2022-08-23 18:54:12,2022-08-23,PANW,Palo Alto Networks Inc,Golechha Dipak,"EVP, CFO",S - Sale,559.58,-500,"29,176",-2%,"-$279,790",189.836669921875,171.1199951171875
2022-08-02 17:48:17,2022-08-01,PSMT,Pricesmart Inc,Price Robert E,"Dir, 10%",S - Sale,66.11,"-20,000","1,926,122",-1%,"-$1,322,147",66.30000305175781,63.869998931884766
2022-08-12 16:00:18,2022-08-11,SEAS,"Seaworld Entertainment, Inc.",Taylor George Anthony,See Remarks,S - Sale,52.53,"-52,437","114,460",-31%,"-$2,754,563",52.68999862670898,55.86000061035156
2022-08-22 16:24:48,2022-08-18,CABO,"Cable One, Inc.",Obermeyer James A,"SVP, Marketing, Sales",S - Sale,1344.66,-30,972,-3%,"-$40,340",1336.969970703125,1029.4000244140625
2022-08-18 18:04:53,2022-08-16,FELE,Franklin Electric Co Inc,Sengstack Gregg C,"Chairperson, CEO",S - Sale,95.02,"-20,000","438,997",-4%,"-$1,900,300",95.62000274658205,84.87999725341797
2022-08-05 17:13:25,2022-08-04,PYPL,"Paypal Holdings, Inc.",Alford Peggy,"EVP, Global Sales",S - Sale,97.82,"-21,791","18,100",-55%,"-$2,131,596",96.9800033569336,91.12999725341795
2022-08-15 18:18:44,2022-08-15,TRMB,Trimble Inc.,Kirkland James A,SVP,S - Sale,71.53,"-5,412","65,132",-8%,"-$387,131",71.68000030517578,61.68000030517578
2022-08-03 16:45:24,2022-08-01,NOW,"Servicenow, Inc.",Chadwick Jonathan,Dir,S - Sale,450.58,"-1,000","6,340",-14%,"-$450,580",453.7699890136719,436.8399963378906
2022-08-16 16:06:06,2022-08-12,PTC,Ptc Inc.,Moret Blake D.,Dir,S - Sale,124.88,"-16,000","9,643,154",0%,"-$1,998,042",125.02999877929688,119.97000122070312
2022-08-12 09:39:33,2022-08-11,OFLX,"Omega Flex, Inc.",Albino Mark F,Dir,S - Sale,118.07,"-1,710","267,499",-1%,"-$201,890",117.3499984741211,111.11000061035156
2022-08-03 16:44:23,2022-08-02,NVCR,Novocure Ltd,Benaim Ely,Chief Medical Officer,S - Sale,69.66,-437,"34,631",-1%,"-$30,441",70.19999694824219,82.12999725341797
2022-08-17 10:46:22,2022-08-12,SAFT,Safety Insurance Group Inc,Hiltpold Glenn,VP of Actuarial Services,S - Sale,93.36,-383,"8,221",-4%,"-$35,757",94.66999816894533,88.69000244140625
2022-08-02 16:04:54,2022-08-01,FSLR,"First Solar, Inc.",Jeffers Byron Michael,"VP - Global Controller, CAO",S - Sale,100.0,-259,"1,137",-19%,"-$25,900",99.48999786376952,122.30999755859376
2022-08-02 16:33:17,2022-08-01,MUSA,Murphy USA Inc.,Murphy Robert Madison,Dir,S - Sale,285.48,"-50,000","505,821",-9%,"-$14,274,184",285.7300109863281,292.92999267578125
2022-08-10 18:18:15,2022-08-10,GOOG,Alphabet Inc.,Hennessy John L,Dir,S - Sale,120.0,-500,"54,220",-1%,"-$60,000",120.6500015258789,109.41999816894533
2022-08-02 16:06:21,2022-08-01,PTC,Ptc Inc.,Heppelmann James E,"Pres, CEO",S - Sale,122.52,"-5,000","799,512",-1%,"-$612,591",122.19000244140624,114.18000030517578
2022-08-31 15:32:41,2022-08-31,CME,Cme Group Inc.,Glickman Daniel R,Dir,S - Sale,196.39,-500,"16,697",-3%,"-$98,194",195.6100006103516,178.6699981689453
2022-08-17 17:22:53,2022-08-16,DIN,"Dine Brands Global, Inc.",Kay Larry Alan,Dir,S - Sale,75.22,"-1,000","20,005",-5%,"-$75,220",76.44000244140625,71.69000244140625
2022-08-10 17:16:31,2022-08-08,IRM,Iron Mountain Inc,McIntosh Greg W,"EVP, GM, Global RM",S - Sale,52.95,"-5,800","6,355",-48%,"-$307,110",53.9900016784668,51.72999954223633
2022-08-30 17:50:39,2022-08-30,GSHD,"Goosehead Insurance, Inc.",Cruzado Waded,Dir,P - Purchase,52.8,+93,93,New,"+$4,911",50.38999938964844,36.68999862670898
2022-08-23 08:44:54,2022-08-22,BOOT,"Boot Barn Holdings, Inc.",Starrett Peter,Dir,P - Purchase,70.88,"+4,000","23,543",+20%,"+$283,505",70.83999633789062,64.1500015258789
2022-08-18 13:43:34,2022-08-17,PG,Procter & Gamble Co,Whaley Susan Street,"GC, Secy",S - Sale,149.33,-907,"13,702",-6%,"-$135,442",149.24000549316406,137.44000244140625
2022-08-31 17:25:08,2022-08-29,NOW,"Servicenow, Inc.",Mastantuono Gina,CFO,S - Sale,439.1,"-4,262","4,262",-50%,"-$1,871,423",435.7799987792969,378.9500122070313
2022-08-12 16:49:59,2022-08-10,TTD,"Trade Desk, Inc.",Grayson Blake Jeffrey,CFO,S - Sale,72.5,"-3,676","197,858",-2%,"-$266,510",74.23999786376953,64.38999938964844
2022-08-10 16:06:08,2022-08-09,VRTX,Vertex Pharmaceuticals Inc / Ma,Tatsis Ourania,"EVP, Chief Reg., Quality Offic",S - Sale,298.97,"-1,400","46,090",-3%,"-$418,557",298.8299865722656,284.44000244140625
2022-08-23 16:29:35,2022-08-22,FN,Fabrinet,Grady Seamus,CEO,S - Sale,112.24,"-26,360","64,097",-29%,"-$2,958,567",112.41999816894533,97.30999755859376
2022-08-03 10:39:59,2022-08-02,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1822.27,+22,"368,279",0%,"+$40,090",1822.27001953125,1840.4599609375
2022-08-15 21:30:14,2022-08-11,AN,"Autonation, Inc.",Lampert Edward S,10%,S - Sale,124.51,"-183,504","7,265,366",-2%,"-$22,848,063",123.83999633789062,117.51000213623048
2022-08-26 18:53:04,2022-08-26,MOH,"Molina Healthcare, Inc.",Orlando Steven J,Dir,S - Sale,355.4,-500,"21,765",-2%,"-$177,700",338.510009765625,328.739990234375
2022-08-11 11:12:31,2022-08-10,NUE,Nucor Corp,Query Kenneth Rex,EVP,S - Sale,141.64,"-5,000","76,100",-6%,"-$708,195",141.49000549316406,139.4199981689453
2022-08-04 16:26:23,2022-08-03,LMT,Lockheed Martin Corp,Ulmer Gregory M,EVP,S - Sale,423.87,"-6,929",38,-99%,"-$2,937,014",429.2999877929688,422.6099853515625
2022-08-17 16:15:14,2022-08-15,BKNG,Booking Holdings Inc.,Vojvodich Lynn M,Dir,S - Sale,2102.0,-40,"1,032",-4%,"-$84,080",2129.760009765625,1920.800048828125
2022-08-08 18:21:42,2022-08-08,MOH,"Molina Healthcare, Inc.",Romney Ronna,Dir,S - Sale,327.04,-200,"16,651",-1%,"-$65,408",327.70001220703125,338.69000244140625
2022-08-08 16:42:14,2022-08-04,MATX,"Matson, Inc.",Rolfe Rusty K,EVP,S - Sale,81.9,"-5,078","30,499",-14%,"-$415,877",81.62999725341797,72.61000061035156
2022-08-26 20:15:22,2022-08-25,CTLT,"Catalent, Inc.",Boerman Manja,Pres BioModalities Division,S - Sale,103.04,"-3,296","16,640",-17%,"-$339,620",104.1999969482422,76.06999969482422
2022-08-11 16:53:41,2022-08-09,AEE,Ameren Corp,Baxter Warner L,Exec COB,S - Sale,93.19,"-54,000","291,475",-16%,"-$5,032,469",93.45999908447266,95.61000061035156
2022-08-05 16:32:36,2022-08-04,MKL,Markel Corp,Gayner Thomas Sinnickson,Co-CEO,P - Purchase,1202.46,+50,"47,273",0%,"+$60,123",1181.8599853515625,1181.3800048828125
2022-08-30 14:38:01,2022-08-26,CTLT,"Catalent, Inc.",Riley Michael A.,Pres Bio Product Delivery Div,S - Sale,104.07,"-2,491","6,592",-27%,"-$259,238",99.6999969482422,76.06999969482422
2022-08-23 17:50:33,2022-08-22,AMZN,Amazon Com Inc,Herrington Douglas J,CEO Worldwide Amazon Stores,S - Sale,134.25,"-7,448","1,111,194",-1%,"-$999,873",133.22000122070312,122.19000244140624
2022-08-15 13:48:44,2022-08-11,HUBG,"Hub Group, Inc.",Yablon Gary,Dir,P - Purchase,85.6,"+5,000","7,132",+235%,"+$428,000",85.08000183105469,78.7699966430664
2022-08-10 15:30:47,2022-08-08,SEDG,"Solaredge Technologies, Inc.",Adest Meir,"VP, Core Technologies",S - Sale,312.83,"-7,722","168,335",-4%,"-$2,415,653",303.1099853515625,278.3800048828125
2022-08-30 16:10:11,2022-08-26,PCTY,Paylocity Holding Corp,Waters Ronald V,Dir,S - Sale,247.09,"-3,000","9,613",-24%,"-$741,270",245.7700042724609,236.5800018310547
2022-08-12 16:02:30,2022-08-11,QLYS,"Qualys, Inc.",Posey Bruce K,GC,S - Sale,150.0,-14,"57,954",0%,"-$2,100",145.38999938964844,159.85000610351562
2022-08-31 18:21:07,2022-08-29,CDNS,Cadence Design Systems Inc,Zaman Aneel,SVP,S - Sale,176.34,"-1,207","91,077",-1%,"-$212,843",174.8300018310547,163.1300048828125
2022-08-15 18:35:22,2022-08-12,NSP,"Insperity, Inc.",Arizpe Arthur A,"Pres, COO",S - Sale,114.0,"-2,500","178,976",-1%,"-$285,000",115.9000015258789,112.66999816894533
2022-08-12 19:30:15,2022-08-10,MRNA,"Moderna, Inc.",Afeyan Noubar,Dir,S - Sale,174.09,"-10,000","15,343,952",0%,"-$1,740,900",174.27000427246094,141.27999877929688
2022-08-10 17:06:43,2022-08-08,IT,Gartner Inc,Dawkins Alwyn,"EVP, Global Business Sales",S - Sale,300.0,"-1,197","39,590",-3%,"-$359,100",295.7200012207031,290.4200134277344
2022-08-26 20:20:47,2022-08-25,CTLT,"Catalent, Inc.",Maselli Alessandro,"Pres, CEO",S - Sale,103.04,"-4,646","41,190",-10%,"-$478,724",104.1999969482422,76.06999969482422
2022-08-03 16:49:58,2022-08-02,QCOM,Qualcomm Inc/de,Polek Erin L,"SVP, Controller, CAO",S - Sale,145.68,-70,0,-100%,"-$10,198",147.02999877929688,132.27000427246094
2022-08-25 16:06:00,2022-08-23,APTV,Aptiv Plc,Clark Kevin P,"COB, CEO",S - Sale,97.2,"-13,330","880,533",-1%,"-$1,295,649",96.02999877929688,90.8499984741211
2022-08-24 16:05:27,2022-08-22,MYRG,Myr Group Inc.,Cooper Tod M.,"SVP, COO T, D",S - Sale,97.0,"-4,733","32,052",-13%,"-$459,101",95.47000122070312,89.22000122070312
2022-08-24 15:13:18,2022-08-12,IBTX,"Independent Bank Group, Inc.",Jennings John Webb III,Dir,S - Sale,74.13,"-8,939","52,802",-14%,"-$662,647",74.2699966430664,67.41999816894531
2022-08-17 08:17:06,2022-08-15,LEA,Lear Corp,Scott Raymond E,"Pres, CEO",S - Sale,150.51,"-6,143","41,811",-13%,"-$924,583",151.17999267578125,139.44000244140625
2022-08-11 17:32:50,2022-08-10,ENPH,"Enphase Energy, Inc.",Yang Mandy,"VP, CFO",S - Sale,292.96,"-1,687","107,149",-2%,"-$494,216",303.25,317.4100036621094
2022-08-02 17:26:34,2022-08-01,MKSI,Mks Instruments Inc,Colella Gerard G,Dir,P - Purchase,117.51,"+1,000","100,764",+1%,"+$117,510",120.2699966430664,100.5500030517578
2022-08-19 17:08:57,2022-08-16,MANH,Manhattan Associates Inc,Eger Edmond,Dir,S - Sale,152.13,"-2,650","12,746",-17%,"-$403,156",155.0,141.50999450683594
2022-08-10 21:57:21,2022-08-08,CIEN,Ciena Corp,Smith Gary B,"Pres, CEO",S - Sale,52.88,"-3,542","417,253",-1%,"-$187,283",52.54999923706055,42.709999084472656
2022-08-10 13:53:12,2022-08-08,GEF,"Greif, Inc",Petitti Nicholas Joseph,10%,S - Sale,69.33,"-30,990","2,998,246",-1%,"-$2,148,578",69.4000015258789,66.5999984741211
2022-08-08 16:29:46,2022-08-05,IART,Integra Lifesciences Holdings Corp,Murphy Raymond G.,Dir,S - Sale,55.78,"-8,000","69,586",-10%,"-$446,266",55.72999954223633,47.34000015258789
2022-08-12 16:23:46,2022-08-11,MA,Mastercard Inc,Mastercard Foundation,10%,S - Sale,352.4,"-354,425","102,743,258",0%,"-$124,900,486",350.5799865722656,335.8500061035156
2022-08-23 20:49:11,2022-08-19,CDNS,Cadence Design Systems Inc,Tan Lip Bu,Executive Chair,S - Sale,188.0,"-40,000","1,775,769",-2%,"-$7,519,794",188.0399932861328,164.27000427246094
2022-08-10 19:52:23,2022-08-08,BMRN,Biomarin Pharmaceutical Inc,Guyer Charles Greg,"EVP, Chief Technical Officer",S - Sale,96.56,"-6,205","42,168",-13%,"-$599,155",95.6999969482422,88.8499984741211
2022-08-12 16:05:38,2022-08-10,MYRG,Myr Group Inc.,Cooper Tod M.,"SVP, COO T, D",S - Sale,97.02,"-3,877","37,052",-9%,"-$376,160",97.2699966430664,91.12000274658205
2022-08-05 16:05:34,2022-08-03,KLAC,Kla Corp,Kirloskar Virendra A,"SVP, Chief Accounting Officer",S - Sale,383.11,"-1,399","3,114",-31%,"-$535,971",395.9299926757813,337.1099853515625
2022-08-10 19:29:03,2022-08-08,AXNX,"Axonics, Inc.",Cohen Raymond W,CEO,S - Sale,70.44,"-44,000","149,635",-23%,"-$3,099,326",71.06999969482422,68.45999908447266
2022-08-17 16:34:20,2022-08-16,RNG,"Ringcentral, Inc.",Katibeh Mohammed,"Pres, COO",S - Sale,50.26,"-2,978","136,905",-2%,"-$149,676",50.16999816894531,44.84000015258789
2022-08-18 19:58:33,2022-08-16,WMS,"Advanced Drainage Systems, Inc.",Klein Robert M,"EVP, Sales",S - Sale,150.8,"-20,767","132,599",-14%,"-$3,131,696",152.8300018310547,135.47999572753906
2022-08-12 16:27:48,2022-08-12,IIPR,Innovative Industrial Properties Inc,Gold Alan D,Exec COB,P - Purchase,97.79,"+1,000","269,808",0%,"+$97,793",98.44000244140624,94.8000030517578
2022-08-24 19:06:07,2022-08-22,WMT,Walmart Inc.,Walton Alice L,10%,S - Sale,135.19,"-322,647","1,290,317,888",0%,"-$43,618,749",134.57000732421875,133.5500030517578
2022-08-22 10:05:17,2022-08-19,PG,Procter & Gamble Co,Coombe Gary A,CEO - Grooming,S - Sale,149.21,"-12,930","31,217",-29%,"-$1,929,285",149.72999572753906,138.27999877929688
2022-08-31 12:23:35,2022-08-30,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1716.8,+22,"368,719",0%,"+$37,770",1716.800048828125,1766.52001953125
2022-08-08 17:38:52,2022-08-04,MPWR,Monolithic Power Systems Inc,Tseng Saria,"VP, GC",S - Sale,522.39,-984,"263,000",0%,"-$514,032",530.9600219726562,424.4200134277344
2022-08-15 18:23:23,2022-08-12,ON,On Semiconductor Corp,Keeton Simon,"EVP, GM, PSG",S - Sale,70.0,"-2,813","167,341",-2%,"-$196,910",71.16000366210938,71.66999816894531
2022-08-22 18:12:59,2022-08-18,TNET,"Trinet Group, Inc.",Lee Jonathan D.,PRINCIPAL ACCOUNTING OFFICER,S - Sale,89.55,-953,"13,836",-6%,"-$85,341",89.19000244140625,76.3499984741211
2022-08-26 20:16:03,2022-08-25,CTLT,"Catalent, Inc.",Castellano Thomas P,"SVP, CFO",S - Sale,103.04,"-1,414","20,099",-7%,"-$145,699",104.1999969482422,76.06999969482422
2022-08-24 20:07:31,2022-08-23,MHK,Mohawk Industries Inc,Helen Suzanne L,Possible member of group,S - Sale,112.3,"-6,300","302,418",-2%,"-$707,491",112.97000122070312,95.45999908447266
2022-08-25 16:20:37,2022-08-25,ACLS,Axcelis Technologies Inc,Keithley Joseph P,Dir,S - Sale,79.37,"-2,000","23,375",-8%,"-$158,740",81.7300033569336,57.34000015258789
2022-08-17 16:16:54,2022-08-17,MHK,Mohawk Industries Inc,Thiers Bernard,Pres-Flooring ROW,S - Sale,122.52,"-8,000","220,317",-4%,"-$980,130",122.77999877929688,101.12000274658205
2022-08-11 20:22:24,2022-08-10,EQIX,Equinix Inc,Morandi Brandi Galvin,"Chief Legal, HR Officer",S - Sale,710.15,"-3,356","17,284",-16%,"-$2,383,273",709.4600219726562,650.9000244140625
2022-08-22 16:15:09,2022-08-18,PCTY,Paylocity Holding Corp,Sarowitz Steven I,"Dir, 10%",S - Sale,265.88,"-26,801","11,395,622",0%,"-$7,125,848",266.4800109863281,248.8000030517578
2022-08-04 17:05:39,2022-08-03,TAP,Molson Coors Beverage Co,Winnefeld James A Jr,Dir,P - Purchase,53.45,+200,"13,226",+2%,"+$10,690",54.18999862670898,51.369998931884766
2022-08-16 16:31:40,2022-08-15,TWLO,Twilio Inc,Manor Eyal,Chief Product Officer,S - Sale,87.15,"-3,877","156,481",-2%,"-$337,867",87.45999908447266,70.87000274658203
2022-08-12 10:36:19,2022-08-11,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1744.6,+22,"368,433",0%,"+$38,381",1744.5999755859375,1822.800048828125
2022-08-12 16:37:56,2022-08-10,TMUS,"T-Mobile Us, Inc.",Datar Srikant M.,Dir,S - Sale,145.0,"-1,000","40,747",-2%,"-$145,000",144.83999633789062,145.3699951171875
2022-08-31 16:14:20,2022-08-31,PRI,"Primerica, Inc.",Rand Alison S.,"EVP, CFO",S - Sale,127.4,"-1,500","12,433",-11%,"-$191,100",126.75,124.19000244140624
2022-08-04 08:05:51,2022-08-03,AGCO,Agco Corp /de,Long Lara Thrush,"VP, Chief Accounting Officer",S - Sale,105.5,-939,"1,491",-39%,"-$99,065",105.37999725341795,106.75
2022-08-26 20:16:59,2022-08-25,CTLT,"Catalent, Inc.",Fasman Steven L,"EVP, Chief Admin Officer",S - Sale,103.04,"-4,811","61,853",-7%,"-$495,725",104.1999969482422,76.06999969482422
2022-08-04 17:02:32,2022-08-02,SQ,"Block, Inc.",Ahuja Amrita,CFO,S - Sale,78.89,"-3,820","151,829",-2%,"-$301,360",79.08999633789062,68.91000366210938
2022-08-19 16:15:25,2022-08-17,ECL,Ecolab Inc.,Gates William H III,10%,P - Purchase,174.97,"+112,325","31,126,887",0%,"+$19,653,142",174.9499969482422,161.80999755859375
2022-08-22 19:57:04,2022-08-19,KBR,"Kbr, Inc.",Conlon Gregory Sean,"Chief Digital, Development",S - Sale,52.09,"-14,564","50,399",-22%,"-$758,634",51.959999084472656,49.220001220703125
2022-08-02 16:18:17,2022-08-01,APLS,"Apellis Pharmaceuticals, Inc.",Grossi Federico,CHIEF MEDICAL OFFICER,S - Sale,55.99,"-2,500","107,384",-2%,"-$139,975",55.7599983215332,58.84000015258789
2022-08-15 16:28:04,2022-08-11,IFF,International Flavors & Fragrances Inc,Fortanet Francisco,"EVP, Operations",S - Sale,125.0,"-10,000","17,272",-37%,"-$1,250,000",122.2300033569336,114.48999786376952
2022-08-02 16:07:19,2022-08-01,PTC,Ptc Inc.,Von Staats Aaron C,"EVP, GC, Secretary",S - Sale,122.59,"-1,000","23,400",-4%,"-$122,594",122.19000244140624,114.18000030517578
2022-08-29 20:54:53,2022-08-26,SWAV,"Shockwave Medical, Inc.",Phung Trinh,"VP, Finance",S - Sale,310.76,"-3,500","25,063",-12%,"-$1,087,660",304.44000244140625,252.0800018310547
2022-08-12 16:17:33,2022-08-10,KWR,Quaker Chemical Corp,Qh Hungary Holdings Ltd,10%,P - Purchase,184.27,"+50,000","3,992,377",+1%,"+$9,213,470",192.9499969482422,174.3000030517578
2022-08-05 17:06:44,2022-08-03,IT,Gartner Inc,Beck Joseph P.,"EVP, Global Technology Sales",S - Sale,291.73,"-2,635","8,144",-24%,"-$768,709",288.260009765625,291.5400085449219
2022-08-22 19:39:51,2022-08-18,FELE,Franklin Electric Co Inc,Grandon Jonathan M.,Chief Administrative Officer,S - Sale,94.66,"-1,536","16,517",-9%,"-$145,401",94.8000030517578,83.54000091552734
2022-08-17 14:17:57,2022-08-16,OFLX,"Omega Flex, Inc.",Albino Mark F,Dir,S - Sale,116.14,"-2,666","208,772",-1%,"-$309,635",115.44000244140624,105.8000030517578
2022-08-12 17:56:56,2022-08-10,NSP,"Insperity, Inc.",Arizpe Arthur A,"Pres, COO",S - Sale,110.0,"-5,000","181,476",-3%,"-$550,000",111.04000091552734,110.0
2022-08-26 20:15:45,2022-08-25,CTLT,"Catalent, Inc.",Carletti Lorenzo,"SVP Global Ops Ph, Cons Hlth",S - Sale,103.04,"-1,033","4,985",-17%,"-$106,440",104.1999969482422,76.06999969482422
2022-08-16 18:01:37,2022-08-15,PSMT,Pricesmart Inc,Price Robert E,"Dir, 10%",S - Sale,66.63,"-20,000","1,906,122",-1%,"-$1,332,627",66.25,61.310001373291016
2022-08-02 16:22:39,2022-08-01,ADI,Analog Devices Inc,Doluca Tunc,Dir,S - Sale,170.34,"-7,000","731,484",-1%,"-$1,192,372",171.4600067138672,152.72999572753906
2022-08-24 10:17:58,2022-08-23,FELE,Franklin Electric Co Inc,Grandon Jonathan M.,Chief Administrative Officer,S - Sale,91.36,"-1,464","15,053",-9%,"-$133,744",91.58999633789062,84.41000366210938
2022-08-17 16:22:50,2022-08-16,OFLX,"Omega Flex, Inc.",Albino Mark F,Dir,S - Sale,116.49,"-4,387","204,385",-2%,"-$511,038",115.44000244140624,105.8000030517578
2022-08-03 16:14:36,2022-08-02,CMG,Chipotle Mexican Grill Inc,Boatwright Scott,Chief Restaurant Officer,S - Sale,1559.98,"-1,005","6,478",-13%,"-$1,567,780",1549.8499755859375,1596.800048828125
2022-08-17 10:51:35,2022-08-16,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1658.85,+22,"368,499",0%,"+$36,495",1658.8499755859375,1858.31005859375
2022-08-22 16:10:15,2022-08-19,AZTA,"Azenta, Inc.",Robertson Lindon G,"EVP, CFO",P - Purchase,57.62,"+4,350","100,571",+5%,"+$250,647",57.630001068115234,50.34000015258789
2022-08-02 16:06:42,2022-08-02,FSLR,"First Solar, Inc.",Sweeney Michael T,Dir,S - Sale,100.03,"-6,500","25,869",-20%,"-$650,195",99.72000122070312,127.5500030517578
2022-08-26 20:23:59,2022-08-25,CTLT,"Catalent, Inc.",Schmidt Kay A,"SVP, Enterprise Functions",S - Sale,103.04,"-1,321","17,388",-7%,"-$136,116",104.1999969482422,76.06999969482422
2022-08-18 16:08:31,2022-08-16,PCTY,Paylocity Holding Corp,Rost Nicholas,"VP, Chief Accounting Officer",S - Sale,268.0,-185,"4,877",-4%,"-$49,580",271.7699890136719,257.5799865722656
2022-08-26 17:43:26,2022-08-24,PCOR,"Procore Technologies, Inc.",Fleming William Fred Jr,"SVP, Corporate Controller",S - Sale,56.04,"-2,486","70,136",-3%,"-$139,315",56.09999847412109,51.310001373291016
2022-08-22 17:00:40,2022-08-18,TJX,Tjx Companies Inc /de/,Meyrowitz Carol,Exec COB,S - Sale,67.62,"-70,720","264,967",-21%,"-$4,782,065",68.01000213623047,64.66000366210938
2022-08-18 14:58:08,2022-08-16,DIOD,Diodes Inc /del/,Lu Keh Shew,"Pres, CEO",S - Sale,83.11,"-3,000","910,272",0%,"-$249,331",83.12999725341797,67.01000213623047
2022-08-22 21:03:25,2022-08-22,AMGN,Amgen Inc,Williams R Sanders,Dir,S - Sale,249.96,-200,"5,301",-4%,"-$49,992",246.8999938964844,227.7100067138672
2022-08-10 15:36:13,2022-08-10,NVR,Nvr Inc,Bailey Sallie B,Dir,P - Purchase,4365.45,+25,100,+33%,"+$109,136",4393.990234375,4191.60986328125
2022-09-08 17:37:00,2022-09-06,NARI,"Inari Medical, Inc.",Hykes Andrew,COO,S - Sale,70.0,"-5,000","136,641",-4%,"-$350,000",69.05999755859375,74.95999908447266
2022-09-01 16:05:59,2022-08-30,ABC,Amerisourcebergen Corp,Clark Gina,EVP,S - Sale,146.8,-288,"15,526",-2%,"-$42,278",145.42999267578125,138.41000366210938
2022-09-09 16:02:58,2022-09-08,AME,Ametek Inc/,Kohlhagen Steven W,Dir,S - Sale,123.75,"-3,100","42,864",-7%,"-$383,614",123.98999786376952,116.29000091552734
2022-09-30 10:08:18,2022-09-29,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1777.7,+12,"369,099",0%,"+$21,332",1777.699951171875,2319.1201171875
2022-09-22 17:12:23,2022-09-20,BMY,Bristol Myers Squibb Co,Caforio Giovanni,"Board Chair, CEO",S - Sale,69.71,"-25,000","476,104",-5%,"-$1,742,750",69.7300033569336,71.13999938964844
2022-09-20 15:51:37,2022-09-20,CME,Cme Group Inc.,McCourt Timothy Francis,"Sr MD Global Head Equity, FX",S - Sale,189.29,-97,"5,334",-2%,"-$18,361",187.25,172.8000030517578
2022-09-20 16:42:18,2022-09-16,PLMR,"Palomar Holdings, Inc.",Armstrong Mac,"CEO, COB",S - Sale,84.9,"-12,000","587,149",-2%,"-$1,018,781",84.18000030517578,92.5999984741211
2022-09-14 14:34:18,2022-09-12,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,246.17,"-8,747","16,918,928",0%,"-$2,153,213",245.8699951171875,215.27999877929688
2022-09-16 14:54:32,2022-09-14,TGT,Target Corp,Mulligan John J,Exec Officer,S - Sale,166.02,"-39,101","118,425",-25%,"-$6,491,609",165.3800048828125,154.1199951171875
2022-09-08 17:15:30,2022-09-06,FIVN,"Five9, Inc.",Zwarenstein Barry,CFO,S - Sale,90.3,"-2,993","182,232",-2%,"-$270,263",88.75,80.26000213623047
2022-09-02 17:14:56,2022-09-01,CEIX,Consol Energy Inc.,Wiegand Martha A,"GC, Secretary",S - Sale,70.86,"-8,500","61,509",-12%,"-$602,290",69.43000030517578,64.31999969482422
2022-09-02 16:00:43,2022-09-01,OLED,Universal Display Corp pa,Rosenblatt Sidney D,"EVP, CFO",S - Sale,107.25,"-50,000","211,610",-19%,"-$5,362,399",108.91000366210938,94.3499984741211
2022-09-06 17:12:39,2022-09-02,NVCR,Novocure Ltd,Shah Pritesh,Chief Commercial Officer,S - Sale,79.04,-269,"83,230",0%,"-$21,261",78.6500015258789,75.9800033569336
